,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
CEP192,0.021998849,-0.43844533,-0.15571143,-0.7084097,-0.16010027,-0.46474436,-0.6658419,-0.66902715,-0.8041647,-0.7081315,-0.58223027,-0.22942743,0.24647626,-0.21396792,0.06876598,-0.48393232,0.064377144,-0.24026695,-0.44136447,-0.44454974,-0.5796873,-0.48365408,-0.35775286,-0.0049500167
RNMT,-0.19535209,-0.23103239,-0.115345016,-0.34221208,-0.30333892,-0.47124824,-0.42339447,-0.39931202,-0.57957745,-0.05201267,-0.3533083,-0.07206197,-0.25143707,-0.28711736,-0.17143,-0.39829707,-0.3594239,-0.52733326,-0.47947946,-0.455397,-0.63566244,-0.10809766,-0.40939328,-0.12814696
SMAD7,-0.9726813,-1.5150226,-1.275029,-1.2049056,-1.0563923,-1.2036914,-0.7754408,-0.56350666,-1.4986928,-1.251505,-1.3976847,-1.349197,-0.8352892,-1.3776305,-1.1376369,-1.0675135,-0.9190002,-1.0662992,-0.6380487,-0.42611456,-1.3613007,-1.1141129,-1.2602925,-1.2118049
LIPG,0.37936333,0.36848015,0.41775876,0.85684484,0.4001067,0.6331869,0.561045,0.40726516,0.6684315,0.1474634,0.38918036,0.39200675,0.46729153,0.45640832,0.50568694,0.944773,0.4880349,0.72111505,0.64897317,0.49519336,0.7563597,0.23539159,0.47710854,0.47993493
LAMA1,-2.4712126,-2.0345843,-2.270697,-1.5877353,-1.3139583,-2.3479671,-1.1717327,-2.546249,-2.4893525,-3.4061437,-1.7489974,-2.5120587,-2.4454436,-2.0088153,-2.2449281,-1.5619663,-1.2881893,-2.3221982,-1.1459637,-2.52048,-2.4635835,-3.3803747,-1.7232285,-2.4862897
RNF125,0.64776665,0.96980786,1.3450266,1.1716899,1.3086288,0.7024293,0.7970512,0.90284234,0.93502355,1.1863593,1.0231014,1.3566501,0.619609,0.9416502,1.3168689,1.1435322,1.2804711,0.67427164,0.76889354,0.8746847,0.9068659,1.1582016,0.9949438,1.3284924
ANKRD12,0.1900044,0.033666756,0.32632923,0.2392622,0.31061974,0.19926912,0.07084192,-0.06677873,0.0816432,0.40204456,0.078860894,0.31853366,0.18952708,0.033189446,0.32585192,0.23878488,0.31014243,0.1987918,0.07036461,-0.06725604,0.08116589,0.40156725,0.07838358,0.31805634
POLI,0.00019660195,0.15151206,0.46905607,0.1989697,0.17251886,-0.16021377,-0.4077386,-0.053551797,-0.20431082,0.18823336,0.11606514,-0.08414455,-0.088232264,0.063083194,0.38062721,0.110540845,0.08409,-0.24864262,-0.49616745,-0.14198066,-0.2927397,0.0998045,0.027636275,-0.17257342
MIB1,-0.060137585,-0.11731924,0.12224362,-0.19010867,-0.1321612,-0.23257755,-0.543834,0.123107046,-0.2911768,0.13855433,0.2671321,0.2442299,-0.063578956,-0.12076061,0.11880225,-0.19355004,-0.13560256,-0.23601891,-0.54727536,0.119665675,-0.29461816,0.13511297,0.26369074,0.24078853
RBBP8,0.13554852,-0.16689976,-0.13151674,-0.22626492,-0.19595687,-0.21228334,-0.11531573,-0.3472618,-0.44509974,0.2719268,0.111571506,-0.3649569,0.0031210333,-0.29932725,-0.2639442,-0.3586924,-0.32838434,-0.34471083,-0.24774322,-0.47968927,-0.5775272,0.1394993,-0.020855978,-0.49738437
RIOK3,0.021843037,0.37410071,0.3743324,0.31651995,0.019911796,0.09079187,0.16965996,0.45421892,0.21223089,-0.051872455,0.3811354,0.60368323,-0.036019377,0.31623828,0.31646997,0.25865752,-0.03795062,0.032929458,0.11179754,0.39635652,0.15436848,-0.10973487,0.323273,0.54582083
CSTF2,-0.4191121,-0.58928895,-0.16594617,-0.5283367,-0.49876288,-0.21380182,-0.11391039,-0.33946282,-0.613411,-0.7181314,-0.2242173,-0.5463993,-0.3924698,-0.5626466,-0.13930386,-0.5016944,-0.47212058,-0.18715951,-0.08726809,-0.31282052,-0.5867687,-0.6914891,-0.19757499,-0.519757
MXRA5,-2.179455,-2.512037,-1.8680354,-2.2374752,-2.4568598,-2.1878796,-2.6752384,-2.2496772,-2.4413946,-2.8065188,-2.352295,-2.2297232,-1.925202,-2.257784,-1.6137824,-1.9832221,-2.2026067,-1.9336265,-2.4209852,-1.9954242,-2.1871414,-2.5522656,-2.0980418,-1.9754702
PSMD10,-0.3447705,-0.4920202,-0.47055405,-0.31675154,-0.579384,-0.1063189,-0.22464333,-0.40482342,-0.4482876,-0.06337964,-0.16658024,-0.41950095,-0.6101183,-0.757368,-0.7359019,-0.5820994,-0.84473187,-0.37166673,-0.4899912,-0.67017126,-0.71363544,-0.32872748,-0.4319281,-0.6848488
ATG4A,-0.12648098,-0.0006422139,0.044997737,-0.13501593,0.12287584,-0.07817401,0.13014585,-0.010543442,-0.13175209,0.37639683,0.25891346,-0.01178953,-0.33034292,-0.20450415,-0.1588642,-0.33887786,-0.0809861,-0.28203595,-0.07371609,-0.21440537,-0.33561403,0.1725349,0.05505152,-0.21565147
STS,-0.2093303,0.071015894,0.41994926,0.34265694,0.47299677,0.25581712,0.5087283,0.008032271,0.110601,-0.11002488,0.64136285,0.21678066,-0.123564996,0.1567812,0.5057146,0.42842224,0.5587621,0.34158242,0.5944936,0.09379758,0.19636631,-0.024259567,0.72712815,0.30254596
TBL1X,0.14501567,0.2133651,0.3668726,0.17420751,0.5035887,0.18190873,0.04541772,0.34282556,0.13897832,0.67061514,0.32093906,0.4123405,0.34661567,0.4149651,0.5684726,0.3758075,0.70518863,0.3835087,0.24701771,0.54442555,0.34057832,0.87221515,0.522539,0.6139405
PGRMC1,0.44875693,0.58542675,0.5582913,0.3949834,0.61438555,0.5019735,0.38188612,0.6927249,0.49118316,0.6555678,0.535974,0.69425285,0.46206903,0.59873885,0.5716034,0.4082955,0.62769765,0.5152856,0.39519823,0.706037,0.50449526,0.6688799,0.5492861,0.70756495
POLA1,-0.50567967,-1.0543344,-0.12810686,-0.72914886,-0.56766236,-0.32848534,0.07976998,-0.5747339,-0.67664903,-0.4546999,-0.16837716,-0.34659973,-0.20953858,-0.7581933,0.16803423,-0.43300778,-0.27152127,-0.032344252,0.37591106,-0.27859282,-0.38050795,-0.15855882,0.12776393,-0.05045864
MID1,-0.32276595,-0.36522394,0.15010455,-0.38376865,-0.036590405,-0.34815767,0.13035206,-0.18889847,-0.16339113,-0.24145196,-0.09065533,0.10881925,-0.6870131,-0.7294711,-0.21414259,-0.74801576,-0.40083754,-0.71240485,-0.23389508,-0.55314565,-0.52763826,-0.6056991,-0.45490247,-0.2554279
NKAP,-0.56871754,-0.08228471,-0.073150456,-0.3759819,-0.2589646,0.00060165906,-0.060346693,-0.14493352,-0.16630246,0.090679824,0.11370551,0.11050914,-0.5767721,-0.09033929,-0.08120503,-0.38403648,-0.26701918,-0.0074529178,-0.06840127,-0.1529881,-0.17435703,0.08262525,0.10565093,0.102454565
NXT2,0.14902732,-0.18068393,-0.02372512,-0.04079495,0.11129293,0.07003801,-0.30620658,-0.3112321,-0.38079754,0.06403102,-0.32173902,-0.10582131,0.15085046,-0.17886078,-0.021901976,-0.038971804,0.11311607,0.071861155,-0.30438343,-0.30940893,-0.37897438,0.06585416,-0.31991586,-0.10399817
ALG13,0.2794673,-0.12013495,-0.035182938,-0.031194318,0.019902257,0.022374852,-0.37383556,-0.2638991,0.11220812,-0.005185295,0.12672223,0.20566355,0.22490218,-0.17470008,-0.08974806,-0.085759446,-0.034662865,-0.03219027,-0.4284007,-0.31846422,0.057642996,-0.05975042,0.07215711,0.15109843
PRPS2,0.028362855,-0.23154546,0.24781157,0.01722759,-0.20988633,0.05965246,-0.13717957,0.017930353,-0.33685204,0.12613343,-0.092764564,0.033285778,-0.029145218,-0.28905353,0.1903035,-0.040280484,-0.2673944,0.0021443851,-0.19468763,-0.039577723,-0.39436013,0.06862535,-0.15027264,-0.024222296
TLR8,-0.15200725,-0.15066527,-0.42113084,-0.1546898,-0.34473544,-0.24295348,-0.32809627,-0.2545656,-0.33296517,-0.0060694776,-0.32487968,-0.09200501,-0.53518593,-0.533844,-0.80430955,-0.5378685,-0.72791415,-0.6261322,-0.711275,-0.6377443,-0.71614385,-0.3892482,-0.70805836,-0.47518373
MOSPD1,-0.51963246,-0.26868445,-0.55152655,-0.38322446,0.38599142,-0.5499585,-0.5970987,-0.5556536,-0.64621013,0.19082968,0.18417956,-0.24464773,-0.698211,-0.447263,-0.7301051,-0.561803,0.20741287,-0.7285371,-0.77567726,-0.7342321,-0.8247887,0.012251124,0.0056010038,-0.4232263
AMMECR1,-0.46447986,-0.9197309,-0.4243969,-0.5318068,-0.64669085,-0.4593099,-0.7454683,-0.65343016,-1.0069472,-0.9038945,-0.60628384,-0.21929893,-0.45812732,-0.91337836,-0.41804436,-0.5254543,-0.6403383,-0.45295736,-0.7391158,-0.6470776,-1.0005946,-0.89754194,-0.5999313,-0.21294637
WDR13,0.19375119,-0.035380863,-0.04698281,0.24133354,0.1469737,0.5592988,0.27532482,-0.006335715,0.1702875,-0.009869072,0.18817708,-0.19041675,0.22751364,-0.0016184151,-0.013220362,0.275096,0.18073615,0.59306127,0.30908728,0.027426733,0.20404994,0.023893375,0.22193953,-0.1566543
SUV39H1,-0.4464287,-0.07279755,0.38248575,0.14414474,0.51262957,-0.013802742,0.097168595,0.20746672,0.27922276,-0.30956432,-0.042663034,-0.021418776,-0.46024898,-0.08661784,0.36866546,0.13032445,0.49880928,-0.027623028,0.083348304,0.19364643,0.26540247,-0.3233846,-0.05648332,-0.035239063
SRPX,-1.5859009,-2.0108783,-1.7963015,-1.8626837,-1.9763284,-1.630311,-0.8113656,-1.9376962,-2.404161,-2.0977845,-1.5097297,-1.9394857,-2.0721953,-2.4971728,-2.2825959,-2.348978,-2.462623,-2.1166055,-1.2976601,-2.4239907,-2.8904555,-2.584079,-1.9960241,-2.42578
XIAP,-0.03936262,-0.17229767,0.1648726,0.1665546,-0.3842793,-0.679331,-0.26216224,-0.27919066,-0.6061253,-0.024432292,0.18087442,-0.12283057,-0.042145714,-0.17508076,0.16208951,0.16377151,-0.3870624,-0.6821141,-0.26494533,-0.28197375,-0.6089084,-0.027215386,0.17809133,-0.12561366
STAG2,-0.029793277,-0.038652137,0.07709433,0.023352563,-0.22066464,-0.19464082,-0.22062005,-0.02568155,-0.31732598,0.22876433,0.18184787,0.055396274,-0.08578478,-0.09464364,0.02110283,-0.032638937,-0.27665615,-0.25063232,-0.27661157,-0.08167305,-0.37331748,0.17277282,0.12585637,-0.0005952269
ATP11C,-0.08666848,0.23604442,0.41688612,-0.044526488,0.37337375,0.0620526,0.08616758,0.44687176,-0.2994512,0.4743322,0.30059126,0.5991683,0.20207043,0.5247833,0.70562506,0.24421242,0.66211265,0.3507915,0.37490648,0.73561066,-0.010712296,0.7630711,0.5893302,0.8879072
F9,0.91064936,0.79606825,0.9777289,0.9137407,0.9528541,0.82915443,0.38304716,0.7992914,0.82633823,1.0486419,0.85347694,1.0371749,0.91266143,0.7980803,0.979741,0.91575277,0.9548662,0.8311665,0.38505924,0.80130345,0.8283503,1.0506539,0.855489,1.039187
ABCD1,-0.39188328,0.10434233,0.10795716,-0.11845891,-0.16498011,-0.24471721,0.2832372,0.11961159,-0.06452641,-0.22370622,0.011905158,-0.15760948,-0.55193466,-0.05570905,-0.052094214,-0.27851027,-0.3250315,-0.4047686,0.12318581,-0.040439785,-0.22457778,-0.3837576,-0.14814621,-0.31766087
CCDC22,-0.06872981,-0.16496214,-0.21100377,-0.06454084,-0.0390834,-0.019824428,-0.014537703,0.10691607,-0.012710328,-0.57550764,-0.15511058,-0.106989376,-0.16811194,-0.26434427,-0.31038588,-0.16392297,-0.13846552,-0.119206555,-0.113919824,0.007533945,-0.11209245,-0.67488974,-0.2544927,-0.2063715
PLP2,-0.55364156,-0.6414469,-0.39815214,-0.59561896,-0.36918494,-0.4760868,-0.28548467,-0.36509413,-0.5657683,-0.54652375,-0.23340054,-0.52982616,-1.1105473,-1.1983526,-0.95505786,-1.1525247,-0.9260907,-1.0329926,-0.8423904,-0.9219999,-1.122674,-1.1034296,-0.79030627,-1.0867319
PLS3,-0.019344151,-0.34744248,-0.27966225,-0.20380491,-0.4407027,-0.09811998,-0.43992695,-0.38876373,-0.39644894,-0.14814009,-0.008490573,-0.30478036,-0.01920689,-0.3473052,-0.27952498,-0.20366766,-0.44056544,-0.09798272,-0.43978968,-0.38862646,-0.39631167,-0.14800283,-0.0083533125,-0.3046431
NAA10,-0.34819424,-0.34621745,-0.10918512,-0.4747113,-0.2537277,-0.25392017,-0.110454194,-0.13012715,-0.35160625,-0.32359013,-0.3233997,-0.28940585,-0.4188405,-0.4168637,-0.17983139,-0.5453576,-0.32437396,-0.32456642,-0.18110046,-0.2007734,-0.4222525,-0.3942364,-0.39404595,-0.3600521
RENBP,-0.69216204,-0.54322654,0.3286287,-0.40066442,-0.49213848,-0.59319323,-0.08820689,-0.4642206,-0.07683512,-0.5458297,-0.25616935,-0.2538356,-0.8035223,-0.6545868,0.21726847,-0.51202464,-0.6034987,-0.7045535,-0.19956711,-0.57558084,-0.18819535,-0.65718997,-0.36752957,-0.3651958
ELF4,-1.8045646,-1.627784,-1.3648223,-1.8400046,-1.5043616,-1.3817949,-1.0808111,-1.8790592,-1.8114526,-1.5634397,-1.5301704,-1.5517665,-1.549999,-1.3732185,-1.1102567,-1.585439,-1.2497962,-1.1272295,-0.8262456,-1.6244936,-1.5568871,-1.3088741,-1.275605,-1.2972009
SMARCA1,0.13525774,0.07083649,0.27925804,0.19325949,0.17364451,0.09679482,-0.1486315,0.20226362,-0.0030780465,0.3449386,0.2583884,0.42732975,0.3486897,0.28426847,0.49269003,0.40669146,0.3870765,0.3102268,0.06480047,0.4156956,0.21035393,0.5583706,0.47182035,0.64076173
ASB9,0.6834243,0.89033514,0.5453359,0.29980236,0.49014363,0.5358207,0.4281541,1.1352826,0.622613,0.7990252,0.5173227,0.2220715,1.1194102,1.326321,0.98132175,0.7357882,0.92612946,0.9718066,0.86414,1.5712686,1.0585989,1.2350111,0.9533086,0.65805733
ZC3H12B,-0.26684538,0.12651175,0.24485989,-0.31698152,0.47754335,0.43058693,-0.114752874,0.16131052,-0.47683215,0.20710948,0.35723117,0.6566533,-0.2672196,0.12613752,0.24448566,-0.31735575,0.47716913,0.4302127,-0.11512711,0.1609363,-0.47720638,0.20673525,0.35685694,0.656279
RBBP7,-0.3298766,-0.32461995,-0.29981312,-0.5190011,-0.33752328,-0.37355554,-0.19071662,-0.30330974,-0.54888445,-0.24270606,-0.1899978,-0.15635586,-0.36562747,-0.3603708,-0.335564,-0.554752,-0.37327415,-0.4093064,-0.22646749,-0.3390606,-0.5846353,-0.27845693,-0.22574869,-0.19210672
SLC25A14,-0.5631842,-0.63552743,-0.3681459,-0.68690675,-0.47644383,-0.4783731,-0.41617712,-0.42619288,-0.73853874,-0.6661621,-0.2663264,-0.4051489,-0.52176327,-0.5941065,-0.32672498,-0.6454858,-0.4350229,-0.43695217,-0.3747562,-0.38477194,-0.6971178,-0.62474114,-0.22490546,-0.36372796
FMR1,-0.06256374,0.11537386,0.5625784,0.16174309,0.11978208,0.06914288,0.2532327,0.41999668,0.12365721,0.44493064,0.37680882,0.6898609,-0.007224571,0.17071302,0.61791754,0.21708226,0.17512125,0.12448205,0.30857185,0.47533584,0.17899638,0.50026983,0.43214798,0.74520004
PIM2,-0.011398488,0.17698176,-0.050505664,0.16680273,0.25579506,0.028351234,0.17605875,0.32264453,0.16154784,-0.0041324217,0.07062746,0.3098476,-0.30614975,-0.117769495,-0.34525692,-0.12794852,-0.038956195,-0.2664,-0.1186925,0.027893275,-0.13320342,-0.29888368,-0.2241238,0.015096337
SCML2,-0.1379031,0.48029616,-0.006792867,0.5738436,0.00786085,-0.045393035,-0.32275236,0.5187429,-0.44458482,0.3133389,-0.676026,0.31939232,-0.25194806,0.3662512,-0.12083784,0.45979863,-0.106184125,-0.15943801,-0.43679732,0.40469795,-0.5586298,0.19929394,-0.79007095,0.20534736
SLC35A2,-0.43087533,-0.45170385,-0.14359245,0.008313784,-0.09405914,-0.36609563,-0.20185268,-0.20121747,-0.06623795,-0.100934096,-0.16515775,-0.34531575,-0.55847096,-0.5792995,-0.27118808,-0.119281866,-0.22165479,-0.49369127,-0.32944834,-0.32881314,-0.19383359,-0.22852975,-0.2927534,-0.47291142
PQBP1,-0.06481592,-0.26559043,-0.028355358,-0.16304672,0.1365111,-0.113421984,0.0812349,0.0663373,-0.14534393,0.027050985,-0.04817785,-0.045768913,-0.17021026,-0.37098476,-0.1337497,-0.26844105,0.031116769,-0.21881631,-0.024159431,-0.03905703,-0.25073826,-0.07834335,-0.15357219,-0.15116325
EMD,-0.4197989,-0.25010645,-0.16748288,-0.24431047,-0.2915481,-0.097562365,0.094379626,-0.25318772,-0.10775553,-0.47333947,-0.017940784,-0.39168546,-0.41996774,-0.25027528,-0.16765171,-0.2444793,-0.29171693,-0.097731195,0.094210796,-0.25335655,-0.10792436,-0.4735083,-0.018109614,-0.3918543
TAFAZZIN,-0.1522127,0.07164822,0.36062875,-0.37214956,-0.07017889,-0.29484496,0.22655405,-0.1403703,0.14825761,0.13667382,0.12273789,-0.15112416,-0.10603718,0.117823735,0.40680426,-0.32597405,-0.024003372,-0.24866945,0.27272958,-0.09419478,0.19443312,0.18284935,0.16891341,-0.10494865
PGK1,-0.2138031,-0.42752674,-0.35184306,-0.3497288,-0.33954754,-0.11416815,-0.29688114,-0.3152069,-0.36516738,-0.20707247,-0.18352433,-0.2984477,-0.35958928,-0.57331294,-0.49762923,-0.495515,-0.48533374,-0.25995433,-0.4426673,-0.46099305,-0.51095355,-0.35285866,-0.3293105,-0.4442339
MAGT1,0.41745237,-0.005885573,0.39039996,0.312046,0.17771937,0.2488071,-0.2448407,0.22540666,-0.060165156,0.49085668,0.22325012,0.38189825,0.40465224,-0.01868571,0.37759984,0.29924586,0.16491923,0.23600696,-0.25764084,0.21260652,-0.072965294,0.47805655,0.21044998,0.36909813
SMS,-0.4871973,-0.38936007,-0.41002917,-0.6082651,-0.45119065,-0.45974717,-0.26252127,-0.27704182,-0.5593972,-0.34968075,-0.04055155,-0.12016465,-0.5659145,-0.46807724,-0.48874635,-0.6869823,-0.5299078,-0.5384643,-0.34123844,-0.355759,-0.6381144,-0.42839792,-0.11926872,-0.19888182
UBL4A,-0.342884,-0.27206117,0.0032607692,-0.34743243,-0.048339043,-0.20789312,-0.13901767,-0.09146166,-0.35420993,-0.16151685,-0.11678934,-0.13506597,-0.30538672,-0.2345639,0.04075804,-0.30993515,-0.010841772,-0.17039585,-0.101520404,-0.053964388,-0.31671265,-0.12401958,-0.079292074,-0.097568706
CD99L2,-0.39951682,-0.3084906,-0.06526136,-0.3037152,-0.13322888,-0.2315488,-0.05208648,-0.27775118,-0.3677096,-0.42672962,-0.22585295,-0.22498028,-0.39404336,-0.30301714,-0.05978789,-0.29824173,-0.12775542,-0.22607534,-0.046613015,-0.2722777,-0.36223614,-0.42125615,-0.22037949,-0.21950682
EEA1,-0.2014547,-0.3392362,0.07005704,-0.3170944,-0.43371433,-0.023203379,-0.4673155,-0.0053052907,-0.50479615,-0.07211414,0.19678524,0.13027872,-0.21472567,-0.35250717,0.056786064,-0.33036536,-0.4469853,-0.03647436,-0.48058647,-0.01857627,-0.5180671,-0.08538512,0.18351427,0.11700774
RP2,-0.24893686,-0.24079378,-0.07826348,-0.23715402,-0.21574944,-0.39662245,-0.18290812,0.044012047,-0.4090595,0.107167065,0.33086154,-0.026455665,-0.29292372,-0.28478065,-0.12225035,-0.2811409,-0.2597363,-0.4406093,-0.22689499,2.5179237e-05,-0.45304635,0.06318019,0.28687468,-0.070442535
JADE3,0.12855078,0.08461116,0.31560504,0.2375381,0.31658512,0.05220731,0.08205794,0.24455464,0.052704513,0.4524672,0.46403736,0.33817372,0.13927379,0.09533417,0.32632804,0.24826111,0.32730812,0.062930316,0.09278095,0.25527763,0.06342752,0.4631902,0.47476035,0.3488967
CDK16,-0.55381197,-0.5266804,-0.50481266,-0.18516397,-0.39322063,-0.36733165,-0.18912636,-0.74814355,-0.3685646,-0.70199144,-0.13555098,-0.5066812,-0.61913574,-0.5920042,-0.5701364,-0.25048774,-0.45854443,-0.43265545,-0.25445014,-0.8134673,-0.43388838,-0.7673152,-0.20087476,-0.572005
USP11,-0.7965195,-0.62060845,-0.43930978,-0.51212054,-0.37746537,-0.91604674,-0.37457258,-0.5115235,-0.5621134,-0.87803763,-0.5063287,-0.4475243,-0.96468526,-0.7887742,-0.6074755,-0.6802863,-0.5456311,-1.0842125,-0.5427383,-0.6796892,-0.73027915,-1.0462034,-0.67449445,-0.61569005
HTATSF1,-0.37458664,-0.36017385,-0.22787318,-0.38122275,-0.18159322,-0.21067324,-0.2715343,-0.04293152,-0.37638757,-0.1944475,0.012382747,-0.07661459,-0.3537887,-0.3393759,-0.20707522,-0.36042482,-0.16079527,-0.18987529,-0.25073636,-0.02213357,-0.35558963,-0.17364955,0.033180695,-0.05581664
TIMP1,-1.6180129,-2.756574,-2.4882967,-1.500047,-2.0373228,-1.6964473,-1.9155453,-2.5457444,-1.9944804,-2.316853,-2.5182164,-2.8162518,-2.513434,-3.651995,-3.3837178,-2.395468,-2.9327438,-2.5918682,-2.8109663,-3.4411654,-2.8899014,-3.212274,-3.4136374,-3.7116728
KLHL4,-1.3055162,-1.428263,-1.8285301,-1.3472265,-1.656654,-1.4412463,-0.8959087,-1.3471453,-1.6255968,-1.6595564,-1.0564451,-1.3798956,-0.94828534,-1.071032,-1.4712992,-0.9899956,-1.2994231,-1.0840154,-0.5386778,-0.9899144,-1.2683659,-1.3023255,-0.6992142,-1.0226647
GABRE,-0.4043824,-0.35999396,0.4162684,0.09240638,0.28568444,0.05093045,-0.060872804,0.20842782,0.038684182,0.033235665,0.21439806,0.3617252,-0.9228942,-0.8785057,-0.102243364,-0.42610538,-0.23282734,-0.46758133,-0.57938457,-0.31008396,-0.47982758,-0.4852761,-0.30411372,-0.15678656
PIN4,0.0005920688,-0.063206084,-0.003990992,-0.1569854,-0.092602685,0.036451045,-0.0012794501,0.04090245,-0.15683417,-0.094339564,0.12546982,0.05839893,-0.12584889,-0.18964705,-0.13043195,-0.28342634,-0.21904364,-0.089989915,-0.1277204,-0.08553851,-0.28327513,-0.22078052,-0.0009711385,-0.068042025
PORCN,-0.34323466,-0.7019385,-0.15613455,-0.72951776,-0.32541203,-0.0038815374,-0.49519032,-0.6658124,-0.19171087,0.19803557,-0.58689,-0.27034068,-0.11594328,-0.47464713,0.07115683,-0.50222635,-0.09812066,0.22340983,-0.26789895,-0.438521,0.0355805,0.42532694,-0.3595986,-0.043049306
MAGED2,-0.71416515,-0.80150723,-0.6228061,-0.7535131,-0.6543656,-0.58591634,-0.7036785,-0.7870238,-0.7523954,-0.62303823,-0.6153466,-0.61816955,-0.91566783,-1.0030099,-0.82430875,-0.9550158,-0.8558683,-0.787419,-0.90518117,-0.98852646,-0.9538981,-0.8245409,-0.8168493,-0.8196722
RBM3,-1.187021,-0.56786597,-0.57641333,-0.5151397,-1.107532,-1.0934309,-0.27826396,-0.710325,-0.7283357,-1.5351247,-0.17273447,-0.87285674,-1.2417225,-0.6225674,-0.6311148,-0.56984115,-1.1622335,-1.1481323,-0.33296543,-0.76502645,-0.7830371,-1.5898261,-0.22743593,-0.9275582
SRPX2,-2.670995,-2.6562228,-1.6517832,-2.1455479,-2.2011998,-2.162975,-1.9958845,-2.292276,-2.2817717,-2.3833473,-1.4412557,-2.1642559,-2.5779183,-2.563146,-1.5587065,-2.0524712,-2.108123,-2.0698984,-1.9028078,-2.1991992,-2.188695,-2.2902706,-1.348179,-2.0711792
SYTL4,-0.0031445522,0.24231857,0.41729358,0.10469002,0.7288579,0.25766322,0.39080617,0.6050406,0.3012106,0.26039943,0.5560035,0.57028526,0.06824151,0.31370464,0.48867965,0.17607608,0.8002439,0.3290493,0.46219224,0.67642665,0.37259668,0.3317855,0.62738955,0.6416713
CENPI,-0.7133546,-0.10630569,-0.49939466,-0.13026628,0.027141578,-0.4028981,-0.23980851,-0.34056953,-0.58217496,-0.58452475,-0.5156965,0.061216682,-0.70025826,-0.09320937,-0.48629835,-0.11716996,0.040237896,-0.3898018,-0.2267122,-0.32747322,-0.5690786,-0.5714284,-0.5026002,0.074313
PBDC1,-0.28746146,-0.055921912,-0.1762063,-0.29734412,-0.12523705,-0.10251167,-0.17189139,-0.017292118,-0.25756317,-0.101166986,0.018083151,-0.14042263,-0.3763124,-0.14477286,-0.26505727,-0.38619506,-0.214088,-0.19136262,-0.26074234,-0.106143065,-0.34641412,-0.19001794,-0.07076779,-0.22927357
GLA,-0.5837139,-0.6865014,-0.59616256,-0.97035825,-0.30421352,-0.48016107,-0.2703733,-0.5937959,-0.7482554,-0.068930715,-0.092705235,-0.620342,-0.3793421,-0.4821296,-0.39179078,-0.76598644,-0.09984174,-0.2757893,-0.066001534,-0.38942412,-0.54388356,0.13544106,0.111666545,-0.41597024
ARMCX3,-0.52845156,-0.5610915,-0.30108932,-0.5179935,-0.7285036,-0.35332224,-0.39025182,-0.49495718,-0.9384601,-0.13015297,-0.29180953,-0.31892332,-0.72354436,-0.7561843,-0.49618214,-0.7130863,-0.9235964,-0.54841506,-0.5853446,-0.69005,-1.1335529,-0.3252458,-0.48690236,-0.51401615
